date,close
2012-05-04,2.228641986846924
2012-05-11,2.1648857593536377
2012-05-18,2.1131646633148193
2012-05-25,2.1131646633148193
2012-05-28,2.146824598312378
2012-05-29,2.1772005558013916
2012-05-30,2.169811248779297
2012-05-31,2.1632437705993652
2012-06-01,2.164064645767212
2012-06-04,2.1041340827941895
2012-06-05,2.1041340827941895
2012-06-06,2.103313446044922
2012-06-07,2.093461275100708
2012-06-08,2.079505681991577
2012-06-11,2.10823917388916
2012-06-12,2.094282627105713
2012-06-13,2.1279420852661133
2012-06-14,2.1131646633148193
2012-06-15,2.120553731918335
2012-06-18,2.131225824356079
2012-06-19,2.1131646633148193
2012-06-20,2.1098806858062744
2012-06-21,2.0778632164001465
2012-06-25,2.0343520641326904
2012-06-26,2.0368151664733887
2012-06-27,2.030247449874878
2012-06-28,2.0130066871643066
2012-06-29,2.041740655899048
2012-07-02,2.0458457469940186
2012-07-03,2.0483083724975586
2012-07-04,2.0458457469940186
2012-07-05,2.0195748805999756
2012-07-06,2.0548763275146484
2012-07-09,2.0089025497436523
2012-07-10,2.0015132427215576
2012-07-11,2.0171120166778564
2012-07-12,2.0368151664733887
2012-07-13,2.038457155227661
2012-07-16,1.997408390045166
2012-07-17,2.0089025497436523
2012-07-18,2.0089025497436523
2012-07-19,2.017932653427124
2012-07-20,1.997408390045166
2012-07-23,1.9727798700332642
2012-07-24,1.9768846035003662
2012-07-25,1.9645698070526123
2012-07-26,1.955539584159851
2012-07-27,1.9580024480819702
2012-07-30,1.9514347314834595
2012-07-31,1.9465091228485107
2012-08-01,1.9612863063812256
2012-08-02,1.9465091228485107
2012-08-03,1.9580024480819702
2012-08-06,1.9834522008895874
2012-08-07,1.9859150648117065
2012-08-08,1.9875569343566895
2012-08-09,2.00726056098938
2012-08-10,2.0015132427215576
2012-08-13,1.9637491703033447
2012-08-14,1.9604653120040894
2012-08-15,1.94240403175354
2012-08-16,1.9366570711135864
2012-08-17,1.9284473657608032
2012-08-20,1.9177749156951904
2012-08-21,1.9251633882522583
2012-08-22,1.9112074375152588
2012-08-23,1.9202380180358887
2012-08-24,1.9013558626174927
2012-08-27,1.8619495630264282
2012-08-28,1.8619495630264282
2012-08-29,1.8496350049972534
2012-08-30,1.8414251804351807
2012-08-31,1.8414251804351807
2012-09-03,1.8529187440872192
2012-09-04,1.8332159519195557
2012-09-05,1.8323947191238403
2012-09-06,1.8504559993743896
2012-09-07,1.9350154399871826
2012-09-10,1.9415833950042725
2012-09-11,1.9268057346343994
2012-09-12,1.9366570711135864
2012-09-13,1.9177749156951904
2012-09-14,1.9309108257293701
2012-09-17,1.8857572078704834
2012-09-18,1.862770438194275
2012-09-19,1.8701591491699219
2012-09-20,1.8299317359924316
2012-09-21,1.8291107416152954
2012-09-24,1.845529556274414
2012-09-25,1.8430672883987427
2012-09-26,1.8233641386032104
2012-09-27,1.8759061098098755
2012-09-28,1.919417142868042
2012-10-08,1.8906829357147217
2012-10-09,1.9341939687728882
2012-10-10,1.9341939687728882
2012-10-11,1.921059250831604
2012-10-12,1.919417142868042
2012-10-15,1.9128496646881104
2012-10-16,1.9136699438095093
2012-10-17,1.921059250831604
2012-10-18,1.9448671340942383
2012-10-19,1.9448671340942383
2012-10-22,1.9522554874420166
2012-10-23,1.9300895929336548
2012-10-24,1.9268057346343994
2012-10-25,1.9112074375152588
2012-10-26,1.8685170412063599
2012-10-29,1.859486699104309
2012-10-30,1.8635915517807007
2012-10-31,1.8767266273498535
2012-11-01,1.9161336421966553
2012-11-02,1.9202380180358887
2012-11-05,1.9153118133544922
2012-11-06,1.9079235792160034
2012-11-07,1.9062813520431519
2012-11-08,1.8718008995056152
2012-11-09,1.8668748140335083
2012-11-12,1.8734430074691772
2012-11-13,1.8447089195251465
2012-11-14,1.8496350049972534
2012-11-15,1.8274691104888916
2012-11-16,1.8102283477783203
2012-11-19,1.8102283477783203
2012-11-20,1.805302381515503
2012-11-21,1.8274691104888916
2012-11-22,1.8167959451675415
2012-11-23,1.8266481161117554
2012-11-26,1.8151544332504272
2012-11-27,1.795451283454895
2012-11-28,1.7757481336593628
2012-11-29,1.7691800594329834
2012-11-30,1.7773898839950562
2012-12-03,1.7609708309173584
2012-12-04,1.7749271392822266
2012-12-05,1.8373204469680786
2012-12-06,1.8348571062088013
2012-12-07,1.8718008995056152
2012-12-10,1.8890411853790283
2012-12-11,1.8832944631576538
2012-12-12,1.8873995542526245
2012-12-13,1.8726222515106201
2012-12-14,1.9670329093933105
2012-12-17,1.9727798700332642
2012-12-18,1.94240403175354
2012-12-19,1.9473296403884888
2012-12-20,1.9604653120040894
2012-12-21,1.9522554874420166
2012-12-24,1.9538975954055786
2012-12-25,2.0080811977386475
2012-12-26,2.0138282775878906
2012-12-27,2.009722948074341
2012-12-28,2.0392777919769287
2012-12-31,2.0721163749694824
2013-01-04,2.0770421028137207
2013-01-07,2.080326795578003
2013-01-08,2.0712952613830566
2013-01-09,2.0696535110473633
2013-01-10,2.0745790004730225
2013-01-11,2.0433826446533203
2013-01-14,2.1156277656555176
2013-01-15,2.1279420852661133
2013-01-16,2.1123437881469727
2013-01-17,2.099208116531372
2013-01-18,2.1304049491882324
2013-01-21,2.137793779373169
2013-01-22,2.134509801864624
2013-01-23,2.1386148929595947
2013-01-24,2.1246581077575684
2013-01-25,2.1148064136505127
2013-01-28,2.172274112701416
2013-01-29,2.1886932849884033
2013-01-30,2.2010080814361572
2013-01-31,2.206754684448242
2013-02-01,2.2494451999664307
2013-02-04,2.253549814224243
2013-02-05,2.2699692249298096
2013-02-06,2.2765369415283203
2013-02-07,2.265864372253418
2013-02-08,2.2732534408569336
2013-02-18,2.239593267440796
2013-02-19,2.2034711837768555
2013-02-20,2.213322877883911
2013-02-21,2.134509801864624
2013-02-22,2.1279420852661133
2013-02-25,2.131225824356079
2013-02-26,2.100029230117798
2013-02-27,2.11973237991333
2013-02-28,2.1911561489105225
2013-03-01,2.1886932849884033
2013-03-04,2.085252046585083
2013-03-05,2.1451826095581055
2013-03-06,2.1681692600250244
2013-03-07,2.1418981552124023
2013-03-08,2.1386148929595947
2013-03-11,2.1238372325897217
2013-03-12,2.093461275100708
2013-03-13,2.0704751014709473
2013-03-14,2.0745790004730225
2013-03-15,2.076221227645874
2013-03-18,2.0540552139282227
2013-03-19,2.0721163749694824
2013-03-20,2.13533091545105
2013-03-21,2.141077756881714
2013-03-22,2.146824598312378
2013-03-25,2.143540620803833
2013-03-26,2.10823917388916
2013-03-27,2.1131646633148193
2013-03-28,2.047487497329712
2013-03-29,2.041740655899048
2013-04-01,2.038457155227661
2013-04-02,2.041740655899048
2013-04-03,2.0376360416412354
2013-04-08,2.027784585952759
2013-04-09,2.0400991439819336
2013-04-10,2.0400991439819336
2013-04-11,2.0310685634613037
2013-04-12,2.024500608444214
2013-04-15,2.003976345062256
2013-04-16,2.0162909030914307
2013-04-17,2.021216630935669
2013-04-18,2.0253214836120605
2013-04-19,2.0827889442443848
2013-04-22,2.076221227645874
2013-04-23,2.0130066871643066
2013-04-24,2.047487497329712
2013-04-25,2.0261423587799072
2013-04-26,2.00726056098938
2013-05-02,2.0089025497436523
2013-05-03,2.045024871826172
2013-05-06,2.068833112716675
2013-05-07,2.073758363723755
2013-05-08,2.0868937969207764
2013-05-09,2.076221227645874
2013-05-10,2.084430694580078
2013-05-13,2.076221227645874
2013-05-14,2.0458457469940186
2013-05-15,2.055697441101074
2013-05-16,2.097566604614258
2013-05-17,2.1336889266967773
2013-05-20,2.146003484725952
2013-05-21,2.146003484725952
2013-05-22,2.1484665870666504
2013-05-23,2.1254794597625732
2013-05-24,2.1369729042053223
2013-05-27,2.1320464611053467
2013-05-28,2.1763792037963867
2013-05-29,2.16899037361145
2013-05-30,2.1632437705993652
2013-05-31,2.1386148929595947
2013-06-03,2.1427195072174072
2013-06-04,2.111522674560547
2013-06-05,2.105776309967041
2013-06-06,2.085252046585083
2013-06-07,2.047487497329712
2013-06-13,1.9842734336853027
2013-06-14,1.9982293844223022
2013-06-17,1.9859150648117065
2013-06-18,1.9990507364273071
2013-06-19,1.9875569343566895
2013-06-20,1.9251633882522583
2013-06-21,1.9161336421966553
2013-06-24,1.7987350225448608
2013-06-25,1.799555778503418
2013-06-26,1.795451283454895
2013-06-27,1.7962720394134521
2013-06-28,1.8291107416152954
2013-07-01,1.8364994525909424
2013-07-02,1.842246174812317
