date,close
2010-12-09,40.14934158325195
2010-12-10,40.05229568481445
2010-12-13,40.01994705200195
2010-12-14,40.6086540222168
2010-12-15,40.47927474975586
2010-12-16,40.36928939819336
2010-12-17,40.45985794067383
2010-12-20,40.42753219604492
2010-12-21,40.33046340942383
2010-12-22,40.12346649169922
2010-12-23,40.27226638793945
2010-12-27,40.06523513793945
2010-12-28,40.142852783203125
2010-12-29,40.19462203979492
2010-12-30,40.07169723510742
2010-12-31,40.01347351074219
2011-01-03,40.64101028442383
2011-01-04,40.98390197753906
2011-01-05,40.9580192565918
2011-01-06,40.89331817626953
2011-01-07,40.49869918823242
2011-01-10,40.214027404785156
2011-01-11,40.28519058227539
2011-01-12,40.43399429321289
2011-01-13,40.69923400878906
2011-01-14,40.466346740722656
2011-01-18,40.17522430419922
2011-01-19,40.47280502319336
2011-01-20,40.666900634765625
2011-01-21,40.53750991821289
2011-01-24,40.25285339355469
2011-01-25,39.51532745361328
2011-01-26,39.204795837402344
2011-01-27,39.25654983520508
2011-01-28,38.823097229003906
2011-01-31,38.667850494384766
2011-02-01,39.22420883178711
2011-02-02,39.21773910522461
2011-02-03,39.33418655395508
2011-02-04,39.36006546020508
2011-02-07,39.37946701049805
2011-02-08,39.42475509643555
2011-02-09,39.38594436645508
2011-02-10,39.41830062866211
2011-02-11,39.26949691772461
2011-02-14,39.26949691772461
2011-02-15,39.21773910522461
2011-02-16,39.153045654296875
2011-02-17,39.327701568603516
2011-02-18,39.53473663330078
2011-02-22,39.237144470214844
2011-02-23,39.068939208984375
2011-02-24,38.97836685180664
2011-02-25,38.93267059326172
2011-02-28,40.107704162597656
2011-03-01,39.624637603759766
2011-03-02,39.69643783569336
2011-03-03,39.85310745239258
2011-03-04,39.859642028808594
2011-03-07,39.42878723144531
2011-03-08,39.63114547729492
2011-03-09,39.42878723144531
2011-03-10,38.9130859375
2011-03-11,38.965309143066406
2011-03-14,38.59975051879883
2011-03-15,38.1754264831543
2011-03-16,37.64013671875
2011-03-17,37.946956634521484
2011-03-18,38.234188079833984
2011-03-21,38.403900146484375
2011-03-22,38.37778854370117
2011-03-23,38.33209991455078
2011-03-24,38.53446578979492
