date,close
2012-05-18,37.99576950073242
2012-05-21,33.821502685546875
2012-05-22,30.81006622314453
2012-05-23,31.803936004638672
2012-05-24,32.82762908935547
2012-05-25,31.714488983154297
2012-05-29,28.663299560546875
2012-05-30,28.017282485961914
2012-05-31,29.418643951416016
2012-06-01,27.550161361694336
2012-06-04,26.735185623168945
2012-06-05,25.711498260498047
2012-06-06,26.645734786987305
2012-06-07,26.1487979888916
2012-06-08,26.9339599609375
2012-06-11,26.844511032104492
2012-06-12,27.23212432861328
2012-06-13,27.10291862487793
2012-06-14,28.116666793823242
2012-06-15,29.826133728027344
2012-06-18,31.217554092407227
2012-06-19,31.714488983154297
2012-06-20,31.406391143798828
2012-06-21,31.644914627075195
2012-06-22,32.84750747680664
2012-06-25,31.863571166992188
2012-06-26,32.89719772338867
2012-06-27,32.032527923583984
2012-06-28,31.16786003112793
2012-06-29,30.909452438354492
2012-07-02,30.58147430419922
2012-07-03,31.008838653564453
2012-07-05,31.277185440063477
2012-07-06,31.535593032836914
2012-07-09,31.97289276123047
2012-07-10,31.277185440063477
2012-07-11,30.780250549316406
2012-07-12,30.62122917175293
2012-07-13,30.531780242919922
2012-07-16,28.07691764831543
2012-07-17,27.917896270751953
2012-07-18,28.9316463470459
2012-07-19,28.82232093811035
2012-07-20,28.58378791809082
2012-07-23,28.573850631713867
2012-07-24,28.27569007873535
2012-07-25,29.160234451293945
2012-07-26,26.68549156188965
2012-07-27,23.564727783203125
2012-07-30,23.008161544799805
2012-07-31,21.57698631286621
2012-08-01,20.75206756591797
2012-08-02,19.917219161987305
2012-08-03,20.960784912109375
2012-08-06,21.785696029663086
2012-08-07,20.593046188354492
2012-08-08,20.593046188354492
2012-08-09,20.88127326965332
2012-08-10,21.676372528076172
2012-08-13,21.4676570892334
2012-08-14,20.2551326751709
2012-08-15,21.070110321044922
2012-08-16,19.748258590698242
2012-08-17,18.933279037475586
2012-08-20,19.887399673461914
2012-08-21,19.0426082611084
2012-08-22,19.320894241333008
2012-08-23,19.320894241333008
2012-08-24,19.29107666015625
2012-08-27,19.032669067382812
2012-08-28,19.22150421142578
2012-08-29,18.982975006103516
2012-08-30,18.97303581237793
2012-08-31,17.94934844970703
2012-09-04,17.621370315551758
2012-09-05,18.466163635253906
2012-09-06,18.843830108642578
2012-09-07,18.863710403442383
2012-09-10,18.694753646850586
2012-09-11,19.31095314025879
2012-09-12,20.8017635345459
2012-09-13,20.583106994628906
2012-09-14,21.86520767211914
2012-09-17,21.38814926147461
2012-09-18,21.736005783081055
2012-09-19,23.14730453491211
2012-09-20,22.45159339904785
2012-09-21,22.719938278198242
2012-09-24,20.662620544433594
2012-09-25,20.155742645263672
2012-09-26,20.493663787841797
2012-09-27,20.19550132751465
2012-09-28,21.527292251586914
2012-10-01,21.855268478393555
2012-10-02,22.133554458618164
2012-10-03,21.69624900817871
2012-10-04,21.815513610839844
2012-10-05,20.78188705444336
2012-10-08,20.275009155273438
2012-10-09,20.106050491333008
2012-10-10,19.519662857055664
2012-10-11,19.628992080688477
2012-10-12,19.40040397644043
2012-10-15,19.40040397644043
2012-10-16,19.360647201538086
2012-10-17,19.758195877075195
2012-10-18,18.863710403442383
2012-10-19,18.883586883544922
2012-10-22,19.201623916625977
2012-10-23,19.380523681640625
2012-10-24,23.087669372558594
2012-10-25,22.42177391052246
2012-10-26,21.805574417114258
2012-10-31,20.980663299560547
2012-11-01,21.080047607421875
2012-11-02,21.050233840942383
2012-11-05,21.11980438232422
2012-11-06,21.040294647216797
2012-11-07,20.344579696655273
2012-11-08,19.867523193359375
2012-11-09,19.09229850769043
2012-11-12,19.947032928466797
2012-11-13,19.738319396972656
2012-11-14,22.22300148010254
2012-11-15,22.03416633605957
2012-11-16,23.415651321411133
2012-11-19,22.779573440551758
2012-11-20,22.958465576171875
2012-11-21,24.17099380493164
2012-11-23,23.852954864501953
2012-11-26,25.781070709228516
2012-11-27,25.98978042602539
2012-11-28,26.1984920501709
2012-11-29,27.152610778808594
2012-11-30,27.828447341918945
2012-12-03,26.87432861328125
2012-12-04,27.29175567626953
2012-12-05,27.540220260620117
2012-12-06,26.80475616455078
2012-12-07,27.321571350097656
2012-12-10,27.66942596435547
2012-12-11,27.808568954467773
2012-12-12,27.41101837158203
2012-12-13,28.066974639892578
2012-12-14,26.645734786987305
2012-12-17,26.586105346679688
2012-12-18,27.540220260620117
2012-12-19,27.2420597076416
2012-12-20,27.192367553710938
2012-12-21,26.09910774230957
2012-12-24,26.765003204345703
2012-12-26,26.347572326660156
2012-12-27,25.890392303466797
2012-12-28,25.751249313354492
2012-12-31,26.456899642944336
2013-01-02,27.828447341918945
2013-01-03,27.599855422973633
2013-01-04,28.58378791809082
2013-01-07,29.239744186401367
2013-01-08,28.881948471069336
2013-01-09,30.40258026123047
2013-01-10,31.108226776123047
2013-01-11,31.525653839111328
2013-01-14,30.760372161865234
2013-01-15,29.915578842163086
2013-01-16,29.667110443115234
2013-01-17,29.955331802368164
2013-01-18,29.478271484375
2013-01-22,30.541717529296875
2013-01-23,30.631168365478516
2013-01-24,30.889577865600586
2013-01-25,31.346755981445312
2013-01-28,32.271060943603516
2013-01-29,30.601350784301758
2013-01-30,31.048595428466797
2013-01-31,30.79018783569336
2013-02-01,29.547847747802734
2013-02-04,27.937772750854492
2013-02-05,28.46452522277832
2013-02-06,28.872013092041016
2013-02-07,28.47446060180664
2013-02-08,28.375076293945312
2013-02-11,28.086854934692383
